customer_id,gender,location,age,monthly_income,monthly_emi_outflow,total_credit_limit,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,months_since_last_default,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,target_credit_score_movement
21336,female,Kolkata,29,46348,22094,100000,134552,0.78,0,83,0,0,2,25068.51,182764,Stable
21337,male,Bareilly,26,27902,12131,80000,243711,0.16,2,61,0,0,3,28070.25,194436,Stable
21338,female,Firozabad,36,88671,83249,250000,1922219,0.99,4,76,0,0,1,53903.78,624207,Decrease
21339,male,Coimbatore,42,130333,82692,270000,1414033,0.65,3,83,0,0,1,59651.64,881446,Stable
21340,male,Bhopal,22,35744,7742,80000,47071,0.1,1,90,0,0,1,13454.12,433065,Increase
21341,female,Rishikesh,55,174897,123333,500000,2107760,0.13,2,79,0,0,1,88099.48,664388,Stable
21342,male,Firozabad,36,97967,51605,260000,985139,0.72,3,76,0,0,2,50246.17,423909,Stable
21343,male,Daman,40,94481,30663,220000,309389,0.01,4,75,0,0,1,57357.68,374335,Stable
21344,female,Nellore,45,124819,67672,350000,343773,0.2,1,49,0,0,2,179041.49,160765,Stable
21345,male,Bikaner,31,83283,21595,170000,347463,0.16,4,79,0,18,2,26989.39,416181,Stable
21346,male,Lucknow,22,41836,18200,90000,201838,0.91,0,46,0,0,7,49359.86,5226,Decrease
21347,female,Muzaffarpur,25,32544,11102,80000,200946,0.17,0,58,0,16,2,25937.12,69117,Stable
21348,male,Kolkata,29,29400,0,70000,0,0.99,2,59,0,30,4,25778.5,140046,Stable
21349,male,Rajkot,37,86418,61046,260000,127586,0.0,5,79,34,15,1,46895.89,623395,Stable
21350,female,Bikaner,29,36270,15378,80000,78120,0.76,0,55,0,0,3,31966.43,77250,Stable
21351,male,Solapur,30,39522,29997,80000,242975,0.24,0,78,0,0,2,19553.19,256991,Stable
21352,female,Ahmedabad,32,82781,42598,190000,642803,0.62,1,59,0,0,2,53754.35,117633,Stable
21353,male,Baroda,21,25129,9429,50000,76280,0.09,0,32,0,83,4,32295.7,10826,Stable
21354,male,Bareilly,25,33142,9688,90000,59096,0.45,3,42,0,0,7,70838.88,1666,Decrease
21355,female,Patiala,26,36298,14606,90000,59738,0.97,0,74,0,0,2,31126.36,145548,Stable
21356,female,Gangtok,30,37408,9517,100000,29502,0.58,3,74,0,0,1,27848.89,149236,Stable
21357,male,Amaravati,30,35707,16018,80000,145443,0.56,0,55,0,0,2,31015.06,135685,Stable
21358,female,Bhilwara,30,23018,7425,50000,22943,0.08,3,69,1,30,3,21932.95,130790,Stable
21359,male,Raigarh,21,45416,4350,90000,4785,0.03,0,45,5,22,5,52864.15,34794,Stable
21360,female,Thane,22,30666,15352,70000,77988,0.07,1,70,0,0,1,22526.61,236011,Stable
21361,male,Panaji,31,81242,20300,160000,468523,0.07,0,57,4,0,3,47266.89,207692,Stable
21362,male,Dispur,36,54520,40687,120000,410531,0.24,2,64,1,0,2,48785.96,167272,Stable
21363,male,Patiala,29,25696,22298,60000,202911,0.57,3,75,0,30,1,16680.73,228763,Decrease
21364,male,Ambala,56,161955,64411,360000,843784,0.12,1,74,0,0,1,35292.94,464994,Increase
21365,male,Daman,31,97170,42694,290000,985377,0.31,3,75,0,0,1,47987.65,541163,Stable
21366,female,Muzaffarpur,27,35574,12894,70000,78653,0.92,3,53,0,22,3,28392.83,193313,Stable
21367,female,Jalna,21,32657,18913,70000,115369,0.65,3,83,0,15,2,18229.51,121746,Stable
21368,male,Kolhapur,22,39410,12746,120000,243193,0.63,0,64,0,17,4,49927.93,85853,Stable
21369,male,Srinagar,48,139212,38960,290000,783096,0.59,0,74,0,0,1,51138.89,600750,Stable
21370,female,Daman,50,141096,31844,320000,289461,0.21,2,70,0,0,2,78104.6,533159,Stable
21371,female,Durgapur,40,70708,56879,200000,1143267,0.92,0,77,0,0,1,39611.78,320021,Stable
21372,female,Gurugram,29,35869,32513,90000,522809,0.25,1,74,0,20,2,24062.84,283202,Stable
21373,female,Raigarh,52,175807,61860,490000,1057806,0.21,0,79,0,0,1,46124.86,698991,Stable
21374,female,Coimbatore,22,36940,20507,90000,227217,0.09,1,81,2,0,1,25402.14,171944,Stable
21375,male,Kanpur,54,177666,4158,460000,96049,0.15,0,76,0,0,1,87587.18,558393,Increase
21376,male,Patiala,25,48138,32543,120000,360901,0.65,1,55,0,0,2,56907.56,78240,Stable
21377,female,Ludhiana,24,29959,16272,80000,34008,0.02,1,64,0,89,2,35552.88,88116,Stable
21378,female,Imphal,29,36514,23490,90000,213759,0.86,3,50,0,65,4,40037.97,121229,Stable
21379,female,Durgapur,24,49611,26135,110000,472782,0.22,1,70,1,0,1,22859.11,233935,Stable
21380,female,Bhavnagar,31,88028,5272,240000,47869,0.08,0,36,0,0,4,157978.68,54288,Increase
21381,female,Faridabad,69,244569,88505,550000,185860,0.34,1,74,0,0,1,64073.85,521717,Stable
21382,female,Bhilwara,24,41395,21922,120000,155426,0.43,2,68,0,70,3,52489.54,58380,Stable
21383,female,Ludhiana,49,130399,82254,300000,335596,0.26,3,79,0,0,1,62753.74,1169751,Stable
21384,female,Agra,25,37558,13456,80000,149227,0.77,3,56,0,0,2,25684.41,195387,Stable
21385,female,Raigarh,48,102428,55706,240000,394955,0.09,1,65,0,0,1,58026.16,518842,Stable
21386,male,Kolhapur,26,40584,12865,110000,129936,0.56,1,55,0,0,4,50439.34,192119,Stable
21387,female,Amritsar,27,23822,9383,70000,151066,0.29,3,87,23,24,0,17480.13,318811,Stable
21388,female,Puducherry,36,85583,1715,200000,1886,0.32,1,72,0,0,2,48137.75,355189,Stable
21389,male,Ahmedabad,22,44478,16668,90000,68338,0.32,1,44,0,0,5,65677.1,4581,Stable
21390,male,Gwalior,21,21250,8074,40000,49089,0.86,2,80,0,0,1,13224.38,291692,Stable
21391,male,Thane,33,82562,18576,200000,410529,0.71,2,58,0,0,2,73504.9,113995,Stable
21392,female,Howrah,29,48284,37866,130000,344580,0.14,0,68,11,19,4,57307.56,160887,Stable
21393,female,Ahmedabad,50,106661,89404,270000,813576,0.81,0,58,0,0,1,83533.64,202873,Stable
21394,female,Baroda,28,27184,18874,60000,416737,0.91,0,77,0,61,2,13618.82,140812,Stable
21395,female,Amaravati,35,53648,48899,120000,1129566,0.24,2,87,27,0,0,19878.15,764355,Increase
21396,male,Faridabad,26,41467,16199,80000,293201,0.25,2,60,0,86,3,35043.88,138029,Stable
21397,female,Srinagar,21,34507,10256,100000,246964,0.35,2,79,0,0,1,21246.88,144041,Stable
21398,female,Muzaffarpur,28,28508,3010,60000,30340,0.02,0,88,0,0,1,9078.91,221394,Increase
21399,male,Satna,69,229790,9424,590000,142302,0.78,1,56,0,0,1,98197.9,206307,Increase
21400,female,Ambala,25,42763,18868,100000,171321,0.13,1,41,0,18,8,77117.97,41762,Decrease
21401,female,Chandrapur,29,45615,33056,100000,433033,0.42,3,70,0,23,1,27690.27,272836,Stable
21402,female,Dhanbad,23,26851,9116,80000,73748,0.2,0,38,0,0,5,45637.35,25803,Stable
21403,female,Patna,22,27106,13976,70000,154854,0.43,3,67,0,0,3,26514.58,124446,Stable
21404,male,Bhilwara,47,148774,85081,350000,1538264,0.61,0,73,23,0,2,66355.47,1020452,Stable
21405,male,Chandigarh,24,34779,15521,80000,94678,0.79,3,86,0,0,0,12672.31,266115,Increase
21406,male,Satna,28,36918,6471,90000,45944,0.72,0,33,0,0,4,58084.79,31487,Increase
21407,male,Daman,46,114403,57781,290000,468026,0.34,2,89,0,0,0,16826.58,1270788,Increase
21408,female,Aligarh,28,41651,13119,120000,158477,0.05,0,85,0,27,1,28794.15,496648,Stable
21409,female,Agra,51,195516,157579,510000,3165762,0.25,0,69,0,0,2,93251.46,223735,Stable
21410,female,Gurugram,29,46439,25963,140000,80225,0.61,1,57,0,0,3,43022.9,155560,Stable
21411,male,Satna,21,33475,14058,80000,169820,0.06,3,69,0,0,2,35407.51,155035,Stable
21412,male,Thiruvananthapuram,26,25473,9423,70000,85749,0.08,1,76,8,0,2,23456.95,287150,Stable
21413,male,Chandrapur,23,32921,12833,70000,90857,0.49,3,79,0,86,2,21766.42,164436,Stable
21414,female,Nashik,34,70514,63704,210000,833885,0.61,2,71,0,0,1,51151.31,250366,Stable
21415,female,Jaipur,25,21588,13044,40000,92612,0.3,3,79,0,16,1,10835.48,146419,Stable
21416,male,Dhanbad,66,222793,50247,500000,154760,0.37,1,51,0,0,1,117780.02,288540,Stable
21417,male,Bhopal,38,66453,10763,190000,44128,0.21,3,89,23,17,1,15477.91,588876,Stable
21418,female,Saharanpur,28,40957,23600,120000,143488,0.0,2,67,0,71,2,51854.26,54013,Stable
21419,female,Itanagar,41,134546,55748,280000,228009,0.06,0,70,0,15,2,28806.49,742053,Stable
21420,female,Surat,57,162627,56563,450000,343903,0.13,0,77,0,0,1,36252.23,972700,Increase
21421,male,Daman,34,86141,50191,220000,757382,0.16,2,71,21,0,1,60485.83,333788,Stable
21422,male,Gwalior,28,29154,27529,60000,278042,0.01,2,81,0,0,2,12246.86,231600,Stable
21423,male,Srinagar,27,38255,29024,90000,89684,0.02,1,78,0,0,1,23974.83,177382,Stable
21424,male,Chennai,29,47122,30274,140000,63272,0.68,0,53,0,30,4,69240.15,68810,Stable
21425,female,Gurgaon,69,201539,5958,580000,30326,0.2,1,75,0,0,0,40458.69,276455,Increase
21426,female,Amaravati,28,41287,12769,90000,26687,0.68,3,77,0,0,1,28616.58,245791,Stable
21427,female,Jind,58,176150,138736,410000,982250,0.21,1,78,0,29,1,65863.28,904978,Stable
21428,male,Solapur,58,153728,113105,340000,2612725,0.05,0,71,0,21,0,49065.57,675484,Stable
21429,female,Muzzafarnagar,26,36495,8911,90000,143377,0.63,1,80,0,21,2,24924.68,147111,Stable
21430,female,Nashik,30,44835,30725,130000,617572,0.23,1,62,0,19,2,41706.52,197731,Stable
21431,female,Itanagar,26,37781,14146,100000,171025,0.1,2,77,0,0,1,20279.18,150147,Stable
21432,female,Panipat,25,24470,9994,50000,20787,0.27,2,79,0,0,1,11139.28,277693,Stable
21433,female,Muzaffarpur,22,27914,21896,80000,133346,0.26,2,45,0,0,5,48327.06,33274,Decrease
21434,male,Daman,23,21224,12014,50000,157263,0.01,3,72,0,0,1,11344.61,231262,Stable
21435,female,Jamshedpur,66,230016,105487,570000,641360,0.6,0,73,0,0,0,29679.33,587462,Increase
21436,female,Mysore,24,46078,30534,120000,307782,0.48,2,68,0,0,2,58741.77,161698,Stable
21437,male,Rajkot,27,22704,17896,60000,180391,0.19,3,33,3,0,4,31324.89,2723,Stable
21438,male,Haldwani,29,26641,0,80000,0,0.21,0,65,0,20,2,37836.29,160536,Stable
21439,female,Daman,23,26847,4094,50000,29067,0.95,1,33,0,0,8,35284.83,7526,Decrease
21440,female,Ghaziabad,22,30339,0,90000,0,0.82,2,71,0,21,1,21658.45,276281,Stable
21441,female,Ludhiana,22,33614,24181,70000,243744,0.52,0,33,0,29,5,50003.61,11236,Decrease
21442,female,Ghaziabad,43,120497,103155,310000,1761887,0.79,1,76,0,85,2,46692.42,956929,Decrease
21443,male,Muzaffarpur,26,48486,34185,130000,687118,0.61,2,72,23,0,2,42648.68,157579,Stable
21444,female,Gurgaon,21,49849,23185,150000,233936,0.55,0,57,1,0,2,53701.21,156148,Stable
21445,male,Howrah,23,49463,44209,140000,48629,0.22,2,79,0,16,1,39481.52,225900,Stable
21446,female,Agartala,21,32576,21691,70000,457680,0.2,2,66,0,0,3,23457.88,196387,Stable
21447,female,Daman,23,39033,23135,80000,441647,0.61,3,35,0,0,4,61200.76,31965,Stable
21448,female,Chandrapur,46,110012,23940,270000,384955,0.96,2,86,20,0,0,16209.03,1074994,Increase
21449,male,Indore,23,23415,17311,60000,209116,0.73,3,78,0,69,1,19281.15,153273,Stable
21450,female,Patna,30,39629,27227,110000,302219,0.7,1,75,0,0,1,37136.62,200444,Stable
21451,female,Raipur,22,31211,20449,80000,390166,0.28,2,79,0,69,1,25616.85,128209,Stable
21452,male,Jalna,25,41339,33064,90000,532330,0.82,1,74,0,0,1,23194.36,157723,Stable
21453,female,Kolkata,23,34233,25985,100000,495793,0.22,2,55,0,29,4,30099.68,199007,Stable
21454,male,Gandhinagar,63,234728,57141,580000,805688,0.3,1,62,0,0,1,121815.69,142243,Stable
21455,female,Jind,47,133304,82547,290000,1740090,0.23,3,72,14,19,1,46862.42,758413,Stable
21456,male,Muzzafarnagar,21,49070,37087,130000,262575,0.26,2,37,0,0,6,74463.44,9734,Decrease
21457,male,Jalandhar,67,233502,158123,660000,173935,0.05,0,79,0,0,1,33579.34,379281,Increase
21458,male,Gandhinagar,29,31425,23118,90000,94321,0.55,2,47,0,86,4,70213.13,30742,Decrease
21459,female,Jammu,23,41938,37166,80000,709870,0.2,1,68,0,0,3,36800.97,119105,Stable
21460,male,Port Blair,39,90040,25340,190000,154067,0.17,2,78,0,0,2,46845.47,339407,Stable
21461,male,Pune,22,21351,9231,60000,19385,0.31,1,66,0,0,4,18690.27,151449,Stable
21462,female,Raigarh,25,41274,12426,90000,88100,0.01,1,64,0,24,2,40866.49,157056,Stable
21463,male,Firozabad,29,36459,31593,80000,539608,0.25,1,63,1,0,2,32494.92,176902,Stable
21464,female,Gaya,35,68398,58494,200000,1233638,0.53,4,53,0,0,3,61549.51,333177,Stable
21465,female,Nellore,28,36084,9677,100000,29998,0.6,1,70,0,18,2,23312.75,232442,Stable
21466,male,Raipur,24,20531,7771,50000,132728,0.78,3,75,0,0,2,13325.34,120632,Stable
21467,male,Gangtok,21,49999,33468,120000,338026,0.06,2,71,6,70,1,25372.69,298565,Stable
21468,female,Raigarh,62,201204,24325,580000,221357,0.05,0,58,0,0,1,69558.59,88943,Increase
21469,male,Firozabad,22,28510,15501,80000,218409,0.2,1,76,5,0,2,22958.7,188332,Stable
21470,male,Agartala,48,116364,34435,290000,106748,0.29,2,75,14,0,1,39394.97,559783,Stable
21471,male,Hoshiarpur,55,187086,4525,540000,59277,0.1,2,83,21,0,1,49342.21,438366,Increase
21472,male,Bhilwara,46,113518,28010,330000,619021,0.47,2,70,0,0,2,75434.46,747736,Stable
21473,female,Bangalore,21,26559,24655,70000,594185,0.59,0,80,4,18,2,23507.25,143931,Stable
21474,female,Jalna,32,92095,82623,260000,90059,0.67,2,81,32,25,1,63838.28,309615,Stable
21475,male,Gangtok,25,27025,21112,70000,212808,0.61,3,72,0,24,1,17151.22,281033,Stable
21476,female,Jalandhar,22,26081,2664,70000,37562,0.25,3,51,6,29,2,32157.46,75348,Stable
21477,male,Agartala,36,62123,36907,180000,39859,0.36,4,73,0,0,1,30696.42,460431,Stable
21478,male,Raipur,39,56484,32283,120000,196603,0.02,0,65,0,0,2,47188.15,146016,Stable
21479,male,Dispur,21,41425,17873,90000,305628,0.39,3,86,0,0,0,17233.15,471893,Increase
21480,male,Surat,39,67804,11900,140000,191590,0.66,0,73,16,0,1,28373.95,519496,Stable
21481,female,Shimla,25,28800,15026,70000,121710,0.46,1,70,5,0,2,22817.82,237829,Stable
21482,male,Tirupati,48,148538,31221,340000,502345,0.3,0,77,0,0,1,82642.71,1089520,Stable
21483,female,Jammu,38,67817,63615,200000,959314,0.11,4,73,31,0,2,40463.67,522840,Stable
21484,male,Kochi,22,48980,10369,120000,125464,0.81,0,53,0,0,4,41897.68,99607,Stable
21485,female,Bhilwara,29,27841,9187,70000,83417,0.4,3,61,0,0,2,25711.59,154411,Stable
21486,female,Raipur,35,66368,7860,180000,63666,0.85,4,71,0,22,1,30030.32,377855,Stable
21487,female,Patna,29,34409,32044,90000,355047,0.04,1,40,0,21,7,49774.25,48564,Decrease
21488,female,Ludhiana,22,43378,23312,110000,235218,0.05,1,76,0,0,2,23943.66,188542,Stable
21489,male,Nashik,22,25361,10429,60000,147048,0.87,3,51,0,30,4,19780.02,186028,Decrease
21490,female,Shimla,66,241591,55255,600000,1110625,0.94,0,89,19,25,0,24313.62,530066,Stable
21491,male,Shillong,24,34709,14073,80000,113709,0.66,3,70,1,73,2,18012.2,248721,Stable
21492,female,Meerut,70,208023,179945,570000,3253405,0.27,0,54,0,0,1,84331.39,77186,Stable
21493,female,Vijayawada,36,83216,58093,200000,1340786,0.1,3,72,35,0,2,53527.41,612521,Stable
21494,female,Agra,29,20520,14287,60000,272595,0.08,2,67,5,79,2,18829.77,51843,Stable
21495,male,Baroda,24,40956,7737,110000,85880,0.14,0,77,0,68,2,37317.32,130422,Stable
21496,female,Belgaum,21,36044,29062,80000,496960,0.27,0,65,0,0,4,35785.64,116214,Stable
21497,male,Bhavnagar,21,35991,3138,70000,12865,0.02,1,72,0,30,2,18058.88,118962,Stable
21498,male,Chennai,30,30459,16382,70000,83548,0.43,0,52,13,0,3,31892.41,52378,Stable
21499,male,Moradabad,43,115074,53996,290000,707347,0.25,3,62,0,0,1,104790.32,456634,Stable
21500,female,Agra,38,67873,37470,200000,527952,0.04,0,71,0,0,1,54991.42,668183,Stable
21501,female,Muzaffarpur,36,52859,24975,150000,251748,0.08,1,75,0,19,2,35102.28,295296,Stable
21502,female,Jalna,40,89983,68396,200000,826223,0.96,2,64,0,0,3,86510.04,367702,Stable
21503,female,Panipat,44,149682,24551,420000,149515,0.12,0,90,0,0,0,45761.34,1553415,Increase
21504,female,Bareilly,26,23413,21100,50000,149388,0.01,2,67,4,0,4,20842.81,164424,Stable
21505,female,Raigarh,25,31473,2825,70000,17176,0.38,3,71,0,0,1,23590.01,123606,Stable
21506,female,Gangtok,62,237732,59390,540000,421075,0.02,1,76,0,0,0,30275.42,278697,Increase
21507,male,Aurangabad,22,24277,8856,60000,27276,0.04,1,81,0,0,1,13985.34,266044,Stable
21508,female,Gaya,46,117224,11139,280000,157059,0.46,2,32,0,19,3,131582.9,129201,Stable
21509,male,Srinagar,29,37294,16767,80000,303315,0.55,1,54,0,0,2,27782.42,95161,Stable
21510,male,Mysore,30,41881,28971,110000,350259,0.26,1,72,0,0,2,31308.08,238725,Stable
21511,female,Mumbai,70,204616,3035,610000,3277,0.28,1,39,0,0,2,188149.61,47952,Increase
21512,female,Amritsar,27,48534,39944,140000,123826,0.92,3,82,2,0,1,42883.77,116653,Stable
21513,male,Nagapattinam,28,30632,19202,80000,174354,0.08,0,65,0,0,4,36052.87,139614,Stable
21514,male,Bilaspur,24,44621,28047,120000,30571,0.59,3,33,0,0,6,60974.99,20001,Stable
21515,female,Aligarh,68,241711,213973,670000,1731041,0.02,1,84,0,0,1,75837.55,535345,Stable
21516,male,Jind,29,27400,14358,60000,58580,0.04,0,55,0,0,4,20349.47,61189,Stable
21517,male,Vijayawada,27,35902,17695,80000,284712,0.43,3,79,0,0,1,17825.44,276768,Stable
21518,male,Chandrapur,22,22422,19958,60000,301166,0.92,0,50,0,0,2,22664.19,79071,Stable
21519,male,Visakhapatnam,34,88070,54957,180000,499559,0.77,2,79,0,26,2,48153.63,649522,Stable
21520,female,Bhopal,22,33181,14428,100000,304286,0.35,1,80,3,0,1,32176.9,113692,Stable
21521,female,Thiruvananthapuram,34,99093,48232,290000,294215,0.29,4,79,0,70,1,67101.12,225024,Stable
21522,male,Imphal,47,127833,75757,320000,1142415,0.08,0,75,0,0,2,33207.65,757845,Stable
21523,male,Chandigarh,35,77494,25022,210000,77568,0.56,2,70,0,27,2,38850.62,212102,Stable
21524,male,Muzaffarpur,34,53982,17558,110000,124486,0.23,2,73,0,17,2,23015.4,512718,Stable
21525,female,Shillong,25,40007,31515,100000,349816,0.23,0,73,1,23,1,34260.32,211399,Stable
21526,female,Dispur,24,43177,17502,130000,54081,0.16,1,62,0,0,2,48789.15,104964,Stable
21527,male,Baroda,25,20256,18702,60000,450718,0.32,0,33,0,0,5,37699.54,7784,Decrease
21528,male,Patna,24,45031,40624,100000,532174,0.11,3,73,0,0,1,34267.86,184898,Stable
21529,male,Nagapattinam,39,94823,65300,250000,267077,0.08,4,66,1,0,2,95566.67,330633,Stable
21530,female,Visakhapatnam,27,36852,6255,90000,25582,0.15,1,36,0,0,6,71900.99,7763,Decrease
21531,male,Noida,28,37471,6995,90000,7624,0.47,0,76,0,0,1,28973.44,269808,Stable
21532,male,Bikaner,34,65151,9995,180000,50974,0.63,0,56,0,0,2,50024.24,292084,Stable
21533,male,Moradabad,41,145149,134247,420000,147671,0.08,2,67,16,0,1,113644.59,586843,Stable
21534,male,Erode,48,118737,103037,270000,2068982,0.18,3,79,3,18,2,41182.46,750969,Stable
21535,male,Gurugram,25,38690,1152,110000,3548,0.27,1,70,1,0,2,27187.11,273942,Stable
21536,female,Jamshedpur,23,27922,12044,80000,133688,0.1,1,86,3,0,1,8867.18,297767,Stable
21537,female,Coimbatore,23,24549,8516,70000,43431,0.33,2,79,0,0,2,17086.71,108009,Stable
21538,female,Port Blair,22,49119,38685,120000,351646,0.17,2,58,0,0,3,54988.06,81238,Stable
21539,male,Kanpur,45,124600,103063,340000,1968503,0.04,2,72,0,21,2,54251.61,875872,Stable
21540,female,Patiala,25,30295,6307,80000,13181,0.72,2,66,0,0,2,39594.14,50406,Stable
21541,male,Kurnool,29,49736,32167,130000,228064,0.78,3,69,6,0,3,54632.38,94183,Stable
21542,female,Delhi,21,29914,23598,90000,308661,0.13,2,61,0,16,3,43143.25,109457,Stable
21543,female,Agartala,34,61680,2007,150000,24284,0.06,0,43,0,0,6,68984.83,54102,Increase
21544,male,Kollam,32,88602,9235,190000,139263,0.24,1,35,0,29,3,108207.92,81439,Stable
21545,male,Dehradun,40,84044,23673,190000,499500,0.73,2,71,19,0,2,42322.29,593297,Stable
21546,male,Meerut,53,178395,122291,500000,2333312,0.55,0,86,0,0,1,52246.04,1285098,Stable
21547,female,Aurangabad,37,97555,47192,240000,287871,0.72,3,72,0,0,1,54872.65,572027,Stable
21548,male,Bangalore,38,56468,33147,120000,36461,0.51,3,56,0,0,2,47496.35,219672,Stable
21549,female,Aligarh,22,25878,4002,50000,40340,0.09,1,72,0,0,2,15813.76,198603,Increase
21550,female,Gangtok,48,131546,3918,320000,12106,0.22,3,30,0,0,2,155333.07,89427,Increase
21551,female,Gangtok,30,43197,32050,120000,611834,0.23,1,88,0,90,1,26892.7,387338,Decrease
21552,male,New Delhi,40,83056,9987,180000,220612,0.23,3,80,0,18,1,40122.92,574810,Stable
21553,male,Haldwani,22,26951,0,50000,0,0.83,3,61,0,77,4,19977.21,93706,Stable
21554,male,Dharwad,40,55716,47019,170000,615948,0.02,3,71,14,0,2,32758.38,658239,Stable
21555,female,Nagpur,26,21268,12954,50000,14119,0.71,0,61,0,29,2,16162.09,142701,Stable
21556,female,Panipat,22,30773,12114,70000,13204,0.05,3,69,0,0,3,33713.69,101911,Stable
21557,male,Bilaspur,43,100664,74906,270000,1805234,0.31,0,85,0,0,1,17640.6,1182175,Increase
21558,female,Bangalore,25,36993,20776,90000,251389,0.89,1,72,0,0,2,27894.11,154486,Stable
21559,female,Nagapattinam,25,46883,20172,140000,223909,0.58,0,35,0,0,5,98227.97,2562,Stable
21560,female,Jalandhar,63,237643,83266,700000,1257316,0.01,0,84,0,0,0,75040.7,403526,Increase
21561,male,Bikaner,42,103715,9426,280000,123386,0.0,3,70,0,0,2,32712.52,1181814,Increase
21562,female,Meerut,26,26806,13176,70000,159166,0.42,0,39,0,0,4,35162.54,653,Stable
21563,female,Faridabad,25,34309,2096,70000,8572,0.29,3,73,0,0,1,20068.37,294698,Stable
21564,male,Kollam,25,21733,13625,50000,205737,0.07,3,30,0,0,5,34747.46,46750,Stable
21565,male,Itanagar,24,35673,28250,100000,87010,0.34,1,68,0,0,2,40049.74,146014,Stable
21566,male,Moradabad,26,45581,6794,90000,102453,0.27,1,86,0,0,0,21052.84,418834,Increase
21567,male,Patiala,38,61232,27586,160000,167722,0.68,2,51,0,27,3,68208.39,172078,Stable
21568,male,Patiala,29,26504,5410,70000,22180,0.79,0,72,0,18,1,16971.89,108251,Stable
21569,male,Srinagar,55,194857,40288,460000,487484,0.39,1,76,0,0,1,60561.91,478445,Stable
21570,female,Panipat,28,23571,10830,50000,44294,0.84,0,78,2,0,2,10285.76,172503,Stable
21571,female,Mumbai,30,32256,19790,100000,437161,0.77,1,77,0,0,2,22095.63,126064,Stable
21572,female,Vijayawada,34,87105,66907,240000,1009626,0.38,0,70,4,0,1,38752.3,696783,Stable
21573,female,Vijayawada,46,122277,97099,330000,1464252,0.33,2,41,0,0,4,142957.6,17050,Stable
21574,male,Puducherry,21,26534,17403,70000,384258,0.31,2,69,0,0,4,34580.05,78999,Stable
